"","game_year","player_name","arm_angle","arm_slot","throws","pitch_name","avg_pitch_velo","avg_release_spin","height"
"4725",2016,"Matt Cain",48.27,"Three-Quarters","R","Pitch Out",89.4,2312.5,6.25
"4726",2016,"Chris Tillman",53.14,"Three-Quarters","R","Cutter",91.86,2332.82,6.42
"4727",2016,"Clayton Richard",72.79,"Side Arm","L","Changeup",84.48,1757.53,6.42
"4728",2016,"Ivan Nova",45.39,"Three-Quarters","R","Changeup",86.8,2006.13,6.42
"4729",2016,"Trevor Rosenthal",23.08,"Overhand","R","Slider",85.31,1976.33,6.17
"4730",2016,"Nate Jones",52.37,"Three-Quarters","R","4-Seam Fastball",96.47,2334.25,6.42
"4731",2016,"Michael Pineda",53.27,"Three-Quarters","R","2-Seam Fastball",95.26,2058.02,6.58
"4732",2016,"Carlos Rodon",57.45,"Three-Quarters","L","Intentional Ball",70.48,1721,6.25
"4733",2016,"Jerad Eickhoff",50.95,"Three-Quarters","R","Pitch Out",83.95,2032,6.33
"4734",2016,"Jake Peavy",27.77,"Overhand","R","Intentional Ball",67.58,2032.5,6.08
"4735",2016,"Colin Rea",29.5,"Overhand","R","Intentional Ball",62.05,1526.8,6.42
"4736",2016,"Tommy Layne",51.12,"Three-Quarters","L","Changeup",82.79,1367.54,6.17
"4737",2016,"Luke Gregerson",27.5,"Overhand","R","Cutter",89.3,2380.69,6.25
"4738",2016,"Chris Hatcher",38.75,"Three-Quarters","R","Intentional Ball",77.2,2051.7,6.25
"4739",2016,"Noe Ramirez",74.27,"Side Arm","R","Intentional Ball",77.78,2006.5,6.25
"4740",2016,"Derek Holland",45.74,"Three-Quarters","L","4-Seam Fastball",91.45,2212.41,6.17
"4741",2016,"Robbie Erlin",44.86,"Three-Quarters","L","Slider",79.4,1389.75,5.92
"4742",2016,"Keone Kela",16.21,"Overhand","R","2-Seam Fastball",96.66,2237.82,6.08
"4743",2016,"Mychal Givens",83.66,"Side Arm","R","Pitch Out",85.5,2220,6
"4744",2016,"Chien-Ming Wang",34.7,"Three-Quarters","R","Curveball",77.65,2285,6.33
"4745",2016,"Jonathon Niese",58.33,"Three-Quarters","L","Slider",83.01,2078.9,6.25
"4746",2016,"Mike Montgomery",53.75,"Three-Quarters","L","Intentional Ball",73.05,1755.5,6.42
"4747",2016,"Tyler Cravy",21.36,"Overhand","R","Curveball",77.09,2030.86,6.17
"4748",2016,"Nick Tropeano",59.83,"Three-Quarters","R","Intentional Ball",76.05,1903.75,6.33
"4749",2016,"Jose Ramirez",63.9,"Three-Quarters","R","4-Seam Fastball",95.9,2328.31,5.75
"4750",2016,"Jose Ramirez",60.13,"Three-Quarters","R","Changeup",86.53,2282.94,5.75
"4751",2016,"Jose Ramirez",61.55,"Three-Quarters","R","Slider",87.43,2257.89,5.75
"4752",2016,"Jose Ramirez",54.07,"Three-Quarters","R","Intentional Ball",79.15,2026,5.75
"4753",2016,"Glen Perkins",56.28,"Three-Quarters","L","Slider",81.04,2613.38,6
"4754",2016,"Glen Perkins",59.84,"Three-Quarters","L","4-Seam Fastball",92,2175.08,6
"4755",2016,"Glen Perkins",62.09,"Three-Quarters","L","2-Seam Fastball",91.6,2057.75,6
"4756",2016,"Dillon Gee",48.84,"Three-Quarters","R","Intentional Ball",73.84,1853.45,6.08
"4757",2016,"Dan Winkler",74.55,"Side Arm","R","Curveball",81.74,1607.6,6.25
"4758",2016,"Kevin Siegrist",39.72,"Three-Quarters","L","Curveball",74.19,2245.92,6.42
"4759",2016,"Chris Narveson",21.66,"Overhand","L","Intentional Ball",76.4,1895,6.25
"4760",2016,"Adam Wainwright",28.34,"Overhand","R","Intentional Ball",64.83,1609.71,6.58
"4761",2016,"Tom Koehler",41.03,"Three-Quarters","R","Intentional Ball",79.61,1862.71,6.17
"4762",2016,"Dallas Keuchel",18.72,"Overhand","L","Intentional Ball",52.4,1437,6.17
"4763",2016,"Jered Weaver",48.21,"Three-Quarters","R","Pitch Out",76.5,2029,6.58
"4764",2016,"Jason Grilli",62.9,"Three-Quarters","R","Changeup",84.86,2134.23,6.42
"4765",2016,"George Kontos",48.35,"Three-Quarters","R","Changeup",85.65,2282.3,6.25
"4766",2016,"John Gant",57.03,"Three-Quarters","R","Cutter",88.9,2346,6.33
"4767",2016,"Sam Dyson",37.58,"Three-Quarters","R","Slider",88.69,2866.3,6.08
"4768",2016,"Adam Warren",34.71,"Three-Quarters","R","Curveball",80.08,2216.07,6.08
"4769",2016,"Hunter Strickland",50.89,"Three-Quarters","R","Intentional Ball",76.56,1803.1,6.25
"4770",2016,"Bryan Shaw",42.91,"Three-Quarters","R","Intentional Ball",67.83,1828.57,6.08
"4771",2016,"Arquimedes Caminero",62.42,"Three-Quarters","R","Pitch Out",90.3,2463,6.33
"4772",2016,"Tommy Milone",48.19,"Three-Quarters","L","Cutter",86.64,2242.2,6
"4773",2016,"Julio Teheran",41.88,"Three-Quarters","R","Intentional Ball",82.2,2016.2,6.17
"4774",2016,"Brad Hand",55.96,"Three-Quarters","L","Intentional Ball",82.18,2147.08,6.25
"4775",2016,"Jason Grilli",61.97,"Three-Quarters","R","2-Seam Fastball",92.67,2243.2,6.42
"4776",2016,"Zach Putnam",35.3,"Three-Quarters","R","Cutter",90.53,2408.69,6.17
"4777",2016,"Rafael Montero",43.61,"Three-Quarters","R","Slider",83.43,2322.42,6
"4778",2016,"Xavier Cedeno",43.82,"Three-Quarters","L","Changeup",87.56,2500.29,5.92
"4779",2016,"David Hale",44.06,"Three-Quarters","R","Pitch Out",80.3,1934,6.17
"4780",2016,"David Hale",56.63,"Three-Quarters","R","Changeup",80.6,1644,6.17
"4781",2016,"Adam Liberatore",40.13,"Three-Quarters","L","Intentional Ball",73.29,1722.12,6.25
"4782",2016,"Bud Norris",42.17,"Three-Quarters","R","Cutter",89,2505.19,6
"4783",2016,"Scott Kazmir",38.89,"Three-Quarters","L","Intentional Ball",79.79,1997.25,6
"4784",2016,"Aaron Nola",62.24,"Three-Quarters","R","Intentional Ball",74.46,1725.86,6.17
"4785",2016,"Erasmo Ramirez",51.11,"Three-Quarters","L","Curveball",78.15,2428.12,6
"4786",2016,"Alex Meyer",69.35,"Three-Quarters","R","Curveball",84.9,2414.66,6.75
"4787",2016,"Alex Meyer",72.2,"Side Arm","R","4-Seam Fastball",95.89,2298.96,6.75
"4788",2016,"Pat Neshek",50.34,"Three-Quarters","R","Intentional Ball",67.83,1705.2,6.25
"4789",2016,"David Goforth",37.78,"Three-Quarters","R","4-Seam Fastball",93.78,2432.7,5.92
"4790",2016,"David Goforth",38.46,"Three-Quarters","R","Slider",88.71,2391.7,5.92
"4791",2016,"David Goforth",40.22,"Three-Quarters","R","2-Seam Fastball",93.44,2270.15,5.92
"4792",2016,"Zach McAllister",43.03,"Three-Quarters","R","Intentional Ball",59.9,1375.25,6.5
"4793",2016,"Tommy Kahnle",48.43,"Three-Quarters","R","4-Seam Fastball",97.21,2318.95,6.08
"4794",2016,"Tommy Kahnle",51.43,"Three-Quarters","R","2-Seam Fastball",97.08,2316.74,6.08
"4795",2016,"Tommy Kahnle",52.23,"Three-Quarters","R","Slider",84.25,2482.79,6.08
"4796",2016,"Michael Fulmer",31.39,"Three-Quarters","R","Slider",88.64,2412.27,6.25
"4797",2016,"Michael Fulmer",34.12,"Three-Quarters","R","2-Seam Fastball",95.12,2165.24,6.25
"4798",2016,"Cam Bedrosian",52.1,"Three-Quarters","R","Cutter",95.76,2353.59,6.08
"4799",2016,"Blaine Boyer",59.64,"Three-Quarters","R","Changeup",87.68,2355.4,6.25
"4800",2016,"Cesar Vargas",49.14,"Three-Quarters","R","Changeup",80.76,2004.56,6.17
"4801",2016,"Michael Fulmer",42.26,"Three-Quarters","R","Changeup",86.63,1740.19,6.25
"4802",2016,"Sean Manaea",75.55,"Side Arm","L","4-Seam Fastball",92.94,2000.77,6.42
"4803",2016,"Sean Manaea",72.51,"Side Arm","L","Changeup",85.14,1315.36,6.42
"4804",2016,"Sean Manaea",73.52,"Side Arm","L","Slider",80.46,1991.43,6.42
"4805",2016,"Adam Morgan",52.36,"Three-Quarters","L","Slider",83.25,2405.21,6.08
"4806",2016,"Adam Morgan",44.51,"Three-Quarters","L","4-Seam Fastball",91.3,2338.38,6.08
"4807",2016,"Adam Morgan",43.85,"Three-Quarters","L","Curveball",76.27,2736.98,6.08
"4808",2016,"Jon Lester",60.29,"Three-Quarters","L","Pitch Out",86,2139,6.33
"4809",2016,"Adam Morgan",49.33,"Three-Quarters","L","Changeup",79.9,1711.51,6.08
"4810",2016,"Michael Fulmer",27.2,"Overhand","R","4-Seam Fastball",95.61,2311.83,6.25
"4811",2016,"Cesar Vargas",44.95,"Three-Quarters","R","2-Seam Fastball",89.3,2384.77,6.17
"4812",2016,"Jake Peavy",53.52,"Three-Quarters","R","Slider",81.92,2468.67,6.08
"4813",2016,"Adam Morgan",42.07,"Three-Quarters","L","Intentional Ball",68.5,1834.11,6.08
"4814",2016,"Dan Straily",45.82,"Three-Quarters","R","Pitch Out",84.5,2098.33,6.17
"4815",2016,"Hector Santiago",58.33,"Three-Quarters","L","Screwball",78.77,1936.26,6
"4816",2016,"Neil Ramirez",34.46,"Three-Quarters","R","Changeup",84.7,2033,6.33
"4817",2016,"Daniel Webb",54.01,"Three-Quarters","R","4-Seam Fastball",92.91,2342.69,6.25
"4818",2016,"Daniel Webb",58.31,"Three-Quarters","R","2-Seam Fastball",93.17,2126.75,6.25
"4819",2016,"Daniel Webb",60.12,"Three-Quarters","R","Slider",85.64,2126.6,6.25
"4820",2016,"Daniel Webb",55.63,"Three-Quarters","R","Changeup",85.36,1800.2,6.25
"4821",2016,"Felipe Vazquez",60.64,"Three-Quarters","L","Intentional Ball",83.05,2131.64,6.17
"4822",2016,"Rubby De La Rosa",41.03,"Three-Quarters","R","Curveball",80.32,2165.83,6
"4823",2016,"David Robertson",59.6,"Three-Quarters","R","Changeup",89.67,2107.44,5.92
"4824",2016,"Trevor May",42.3,"Three-Quarters","R","Intentional Ball",70.38,1695.75,6.42
"4825",2016,"Ryan Tepera",49.66,"Three-Quarters","R","Cutter",90.02,2445.35,6.08
"4826",2016,"Ryan Tepera",50.85,"Three-Quarters","R","4-Seam Fastball",95.86,2334.09,6.08
"4827",2016,"Dana Eveland",63.27,"Three-Quarters","L","4-Seam Fastball",90.06,2355.38,6.08
"4828",2016,"Mayckol Guaipe",48.62,"Three-Quarters","R","4-Seam Fastball",93.14,2272.45,6.33
"4829",2016,"Justin Nicolino",45.17,"Three-Quarters","L","Changeup",83.25,1625.36,6.25
"4830",2016,"Justin Nicolino",45.71,"Three-Quarters","L","4-Seam Fastball",89.75,2003.29,6.25
"4831",2016,"Mayckol Guaipe",51.53,"Three-Quarters","R","2-Seam Fastball",92.97,2265.42,6.33
"4832",2016,"Mayckol Guaipe",47.16,"Three-Quarters","R","Slider",82.15,2328.83,6.33
"4833",2016,"Sammy Solis",47.84,"Three-Quarters","L","Changeup",86.15,1606.42,6.42
"4834",2016,"Sammy Solis",44.96,"Three-Quarters","L","Sinker",94.2,2321.53,6.42
"4835",2016,"Justin Nicolino",48.85,"Three-Quarters","L","Cutter",86.97,2004.21,6.25
"4836",2016,"Eddie Butler",52.79,"Three-Quarters","R","4-Seam Fastball",93.72,2100.01,6.17
"4837",2016,"Kyle Crockett",79.23,"Side Arm","L","4-Seam Fastball",89.32,1997.15,6.17
"4838",2016,"Kyle Crockett",77.17,"Side Arm","L","Slider",78.83,1829.85,6.17
"4839",2016,"Eddie Butler",57.48,"Three-Quarters","R","Slider",87.79,2377.68,6.17
"4840",2016,"Eddie Butler",56.9,"Three-Quarters","R","2-Seam Fastball",93.35,1986.34,6.17
"4841",2016,"Ryan Dull",43.17,"Three-Quarters","R","Intentional Ball",73.73,1899.43,5.75
"4842",2016,"Eddie Butler",54.13,"Three-Quarters","R","Curveball",80.17,2543.94,6.17
"4843",2016,"Justin Nicolino",44.27,"Three-Quarters","L","Curveball",77.14,2326.58,6.25
"4844",2016,"Jose Berrios",50.01,"Three-Quarters","R","Curveball",81.43,2377.63,6
"4845",2016,"Jose Berrios",50.78,"Three-Quarters","R","4-Seam Fastball",94.07,2171.23,6
"4846",2016,"Jose Berrios",50.66,"Three-Quarters","R","2-Seam Fastball",93.84,2154.48,6
"4847",2016,"Jose Berrios",55.24,"Three-Quarters","R","Changeup",85.09,1559.79,6
"4848",2016,"Andrew Cashner",33.85,"Three-Quarters","R","Curveball",80.59,2179.35,6.5
"4849",2016,"Matt Harvey",30.96,"Three-Quarters","R","Pitch Out",88,2146,6.33
"4850",2016,"Scott Carroll",45.49,"Three-Quarters","R","2-Seam Fastball",89.31,1958.56,6.33
"4851",2016,"Scott Carroll",48.26,"Three-Quarters","R","4-Seam Fastball",89.03,2028,6.33
"4852",2016,"Scott Carroll",47.26,"Three-Quarters","R","Slider",83.1,1953.25,6.33
"4853",2016,"Brian Flynn",54.64,"Three-Quarters","L","2-Seam Fastball",93.03,2339.74,6.67
"4854",2016,"Brian Flynn",57.17,"Three-Quarters","L","Changeup",84.38,1676.34,6.67
"4855",2016,"Brian Flynn",52.51,"Three-Quarters","L","Curveball",76.09,2667.21,6.67
"4856",2016,"Joe Blanton",58.67,"Three-Quarters","R","Intentional Ball",77.47,1916.75,6.25
"4857",2016,"Brian Flynn",58.91,"Three-Quarters","L","Slider",86.11,2274.02,6.67
"4858",2016,"Tommy Hunter",40.75,"Three-Quarters","R","2-Seam Fastball",94.88,2449.78,6.25
"4859",2016,"Tommy Hunter",44.71,"Three-Quarters","R","Cutter",92.83,2490.68,6.25
"4860",2016,"Tommy Hunter",40.24,"Three-Quarters","R","4-Seam Fastball",95.72,2456.44,6.25
"4861",2016,"Brian Flynn",54.5,"Three-Quarters","L","4-Seam Fastball",93.26,2346.86,6.67
"4862",2016,"Carlos Estevez",58.85,"Three-Quarters","R","2-Seam Fastball",98.62,2314.11,6.5
"4863",2016,"Noah Syndergaard",10.73,"Overhand","R","Pitch Out",91.5,2069.33,6.5
"4864",2016,"Tim Adleman",61.34,"Three-Quarters","R","Changeup",85.46,1682.94,6.42
"4865",2016,"Tim Adleman",61.83,"Three-Quarters","R","4-Seam Fastball",91.38,2292.7,6.42
"4866",2016,"Tim Adleman",61.65,"Three-Quarters","R","Curveball",75.96,1982.23,6.42
"4867",2016,"Tim Adleman",63.11,"Three-Quarters","R","Sinker",91.57,2171.62,6.42
"4868",2016,"Javy Guerra",21.32,"Overhand","R","Curveball",77.14,2342.18,6.08
"4869",2016,"Javy Guerra",20.83,"Overhand","R","4-Seam Fastball",93.23,2171.72,6.08
"4870",2016,"Javy Guerra",21.87,"Overhand","R","Slider",86.74,2096.81,6.08
"4871",2016,"Javy Guerra",23.88,"Overhand","R","Changeup",84.2,1589,6.08
"4872",2016,"Javy Guerra",22.98,"Overhand","R","Cutter",91.3,2080.33,6.08
"4873",2016,"Mayckol Guaipe",51.99,"Three-Quarters","R","Changeup",87.62,1751.33,6.33
"4874",2016,"Aaron Blair",42.62,"Three-Quarters","R","Intentional Ball",74.24,1795.94,6.33
"4875",2016,"Tim Adleman",47.72,"Three-Quarters","R","Intentional Ball",75.55,1785.75,6.42
"4876",2016,"Enrique Burgos",53.68,"Three-Quarters","L","Intentional Ball",80.71,2013,6.33
"4877",2016,"Ryan Tepera",47.36,"Three-Quarters","R","Slider",86.16,2182.82,6.08
"4878",2016,"Zack Britton",16.83,"Overhand","L","4-Seam Fastball",96,2032,6.08
"4879",2016,"Phil Klein",44.66,"Three-Quarters","R","Curveball",79.53,2282.15,6.58
"4880",2016,"Sammy Solis",45.64,"Three-Quarters","L","Knuckle Curve",80.76,2444.19,6.42
"4881",2016,"Colton Murray",46.66,"Three-Quarters","R","Curveball",81.76,2337.18,6
"4882",2016,"Colton Murray",46.33,"Three-Quarters","R","4-Seam Fastball",94.12,2131.48,6
"4883",2016,"Erik Johnson",21.3,"Overhand","R","4-Seam Fastball",90.1,2158.42,5.92
"4884",2016,"Erik Johnson",20.33,"Overhand","R","Curveball",71.37,2680.44,5.92
"4885",2016,"Erik Johnson",25.54,"Overhand","R","2-Seam Fastball",90.44,2098.82,5.92
"4886",2016,"Elvis Araujo",53.04,"Three-Quarters","L","Intentional Ball",83.29,2074.88,6.58
"4887",2016,"Erik Johnson",28.32,"Overhand","R","Slider",83.49,2299.09,5.92
"4888",2016,"Erik Johnson",28.75,"Overhand","R","Changeup",79.17,1673.79,5.92
"4889",2016,"Heath Hembree",43.38,"Three-Quarters","R","Changeup",87.57,1921.67,6.33
"4890",2016,"Derek Holland",51.31,"Three-Quarters","L","Intentional Ball",75.78,1861.6,6.17
"4891",2016,"David Goforth",22.31,"Overhand","R","Intentional Ball",71.72,1723,5.92
"4892",2016,"Xavier Cedeno",38.88,"Three-Quarters","L","2-Seam Fastball",87.84,2390,5.92
"4893",2016,"Addison Reed",57.44,"Three-Quarters","R","Changeup",86.05,1779,6.33
"4894",2016,"Jeanmar Gomez",55.44,"Three-Quarters","R","Intentional Ball",77.78,1844.88,6.25
"4895",2016,"Jared Hughes",59.87,"Three-Quarters","R","Sinker",93.53,2108.14,6.58
"4896",2016,"Jared Hughes",60.2,"Three-Quarters","R","Slider",86.32,2065.92,6.58
"4897",2016,"Rubby De La Rosa",18.81,"Overhand","R","Intentional Ball",82.05,2008,6
"4898",2016,"Colton Murray",51.85,"Three-Quarters","R","Slider",87.4,2141.85,6
"4899",2016,"Jared Hughes",60.09,"Three-Quarters","R","Changeup",88.14,2143.35,6.58
"4900",2016,"Jhan Marinez",63.17,"Three-Quarters","R","2-Seam Fastball",95.29,1951.4,6.08
"4901",2016,"Caleb Cotham",48.09,"Three-Quarters","R","Intentional Ball",76.81,1860.57,6.25
"4902",2016,"Tommy Hunter",43.74,"Three-Quarters","R","Curveball",85.03,2491.93,6.25
"4903",2016,"Carson Smith",53.9,"Three-Quarters","R","Slider",85.83,2864.18,6.5
"4904",2016,"Carson Smith",60.77,"Three-Quarters","R","Sinker",91.89,2165.61,6.5
"4905",2016,"John Lamb",49.65,"Three-Quarters","R","Curveball",67.98,2156.29,6.25
"4906",2016,"John Lamb",50.97,"Three-Quarters","R","4-Seam Fastball",89.9,2127.54,6.25
"4907",2016,"Junior Guerra",38.02,"Three-Quarters","R","4-Seam Fastball",93.75,2163.45,6
"4908",2016,"Junior Guerra",27.67,"Overhand","R","Split-Finger",85.73,1012.03,6
"4909",2016,"John Lamb",47.39,"Three-Quarters","R","Changeup",74.87,1531.93,6.25
"4910",2016,"John Lamb",59.31,"Three-Quarters","R","Cutter",85.11,2162.43,6.25
"4911",2016,"Eddie Butler",56.02,"Three-Quarters","R","Changeup",88.41,1765.37,6.17
"4912",2016,"Junior Guerra",24.57,"Overhand","R","Slider",83.79,1162.08,6
"4913",2016,"Junior Guerra",37.36,"Three-Quarters","R","Curveball",82.01,2002.27,6
"4914",2016,"Alex Meyer",71.13,"Side Arm","R","Changeup",89.93,1966.38,6.75
"4915",2016,"Steven Wright",12.36,"Overhand","R","Intentional Ball",67.7,1645,6.17
"4916",2016,"Junior Guerra",48.83,"Three-Quarters","R","2-Seam Fastball",95.1,2113.14,6
"4917",2016,"Justin Verlander",48.01,"Three-Quarters","R","Pitch Out",86,2255,6.42
"4918",2016,"Scott Oberg",11.06,"Overhand","R","Intentional Ball",50.2,2119,6.17
"4919",2016,"Mike Foltynewicz",52.49,"Three-Quarters","R","Slider",85.3,2271.43,6.33
"4920",2016,"Mike Foltynewicz",55.25,"Three-Quarters","R","4-Seam Fastball",95.92,2381.08,6.33
"4921",2016,"Mike Foltynewicz",45.44,"Three-Quarters","R","Curveball",78.04,2405.68,6.33
"4922",2016,"Mike Foltynewicz",57.06,"Three-Quarters","R","2-Seam Fastball",95.76,2263.54,6.33
"4923",2016,"Mike Foltynewicz",53.82,"Three-Quarters","R","Changeup",85.79,2026.47,6.33
"4924",2016,"Jered Weaver",40.43,"Three-Quarters","R","Intentional Ball",62.83,1697.67,6.58
"4925",2016,"Mike Foltynewicz",33.1,"Three-Quarters","R","Intentional Ball",61.13,1539.14,6.33
"4926",2016,"Jose Urena",45.42,"Three-Quarters","R","Curveball",84.71,2249.89,6.17
"4927",2016,"Travis Wood",33.68,"Three-Quarters","L","Slider",82.03,2055.05,5.92
"4928",2016,"Jared Hughes",60.64,"Three-Quarters","R","Intentional Ball",80.62,2014.17,6.58
"4929",2016,"John Lackey",39.55,"Three-Quarters","R","Intentional Ball",57.98,1402.25,6.5
"4930",2016,"Garrett Richards",60.03,"Three-Quarters","R","Pitch Out",88.8,2407.5,6.17
"4931",2016,"Drew Pomeranz",43.3,"Three-Quarters","L","Intentional Ball",69.75,1853.73,6.42
"4932",2016,"Vince Velasquez",66.43,"Three-Quarters","R","Pitch Out",87.5,2132,6.25
"4933",2016,"Zach Putnam",52.87,"Three-Quarters","R","Intentional Ball",81.53,2155,6.17
"4934",2016,"Jesse Hahn",39.84,"Three-Quarters","R","2-Seam Fastball",94.48,2237.01,6.42
"4935",2016,"Jesse Hahn",37.68,"Three-Quarters","R","4-Seam Fastball",94.53,2288.57,6.42
"4936",2016,"Jesse Hahn",39.57,"Three-Quarters","R","Changeup",86.25,1610.94,6.42
"4937",2016,"Jesse Hahn",34.48,"Three-Quarters","R","Curveball",75.85,3014.12,6.42
"4938",2016,"Tyler Duffey",48.19,"Three-Quarters","R","Cutter",91.23,2079.42,6.25
"4939",2016,"Ryan Webb",62.76,"Three-Quarters","R","Intentional Ball",80.05,1816.5,6.5
"4940",2016,"Matt Bush",36.66,"Three-Quarters","R","4-Seam Fastball",97.7,2556.48,5.75
"4941",2016,"Matt Bush",34.82,"Three-Quarters","R","Curveball",81.05,2465.4,5.75
"4942",2016,"Matt Bush",39.29,"Three-Quarters","R","Slider",91.95,2511.86,5.75
"4943",2016,"Brandon Kintzler",28.95,"Overhand","R","Sinker",93.31,1897.89,5.83
"4944",2016,"Jared Hughes",58.81,"Three-Quarters","R","4-Seam Fastball",93.61,2170.11,6.58
"4945",2016,"Christian Friedrich",32.13,"Three-Quarters","L","Changeup",84.89,2115.56,6.33
"4946",2016,"Jerry Blevins",63.63,"Three-Quarters","L","Intentional Ball",74.17,1961.67,6.33
"4947",2016,"Christian Friedrich",31.95,"Three-Quarters","L","4-Seam Fastball",89.93,2225.5,6.33
"4948",2016,"Christian Friedrich",32.03,"Three-Quarters","L","Curveball",76.91,2624.46,6.33
"4949",2016,"Christian Friedrich",30.39,"Three-Quarters","L","Slider",82.82,2366.09,6.33
"4950",2016,"Steve Delabar",49.71,"Three-Quarters","R","4-Seam Fastball",93.52,2416.01,6.42
"4951",2016,"Lance McCullers Jr.",54.81,"Three-Quarters","R","Knuckle Curve",85.7,2897.75,6.08
"4952",2016,"Lance McCullers Jr.",60.24,"Three-Quarters","R","Changeup",89.25,1797.55,6.08
"4953",2016,"Lance McCullers Jr.",56.64,"Three-Quarters","R","4-Seam Fastball",94.43,2343.19,6.08
"4954",2016,"Christian Friedrich",32.14,"Three-Quarters","L","2-Seam Fastball",89.96,2192.12,6.33
"4955",2016,"Steve Delabar",51.84,"Three-Quarters","R","Changeup",86.88,1313.24,6.42
"4956",2016,"Steve Delabar",51.11,"Three-Quarters","R","Slider",88.15,2473.62,6.42
"4957",2016,"Christian Friedrich",39.73,"Three-Quarters","L","Intentional Ball",75.78,1964.12,6.33
"4958",2016,"Daniel Norris",34.34,"Three-Quarters","L","4-Seam Fastball",93.69,2433.39,6.17
"4959",2016,"Daniel Norris",27.83,"Overhand","L","Curveball",76.72,2530.7,6.17
"4960",2016,"Daniel Norris",36.16,"Three-Quarters","L","Changeup",86.37,1564.3,6.17
"4961",2016,"Ian Krol",52.15,"Three-Quarters","L","4-Seam Fastball",94.45,2471.28,6.08
"4962",2016,"Ian Krol",55.33,"Three-Quarters","L","Slider",87.58,2329.58,6.08
"4963",2016,"Ian Krol",52.08,"Three-Quarters","L","2-Seam Fastball",94.72,2487.51,6.08
"4964",2016,"Scott Alexander",49.8,"Three-Quarters","L","Sinker",91.15,2103.9,6.17
"4965",2016,"Scott Alexander",47.98,"Three-Quarters","L","Slider",83.32,2121.18,6.17
"4966",2016,"Sean Gilmartin",41.02,"Three-Quarters","L","4-Seam Fastball",88.42,1985.06,6.17
"4967",2016,"Sean Gilmartin",48.78,"Three-Quarters","L","Slider",77.87,2332.16,6.17
"4968",2016,"Sean Gilmartin",42.63,"Three-Quarters","L","Changeup",78.32,1406.36,6.17
"4969",2016,"Sean Gilmartin",38.53,"Three-Quarters","L","Curveball",70.59,2323.42,6.17
"4970",2016,"Vince Velasquez",58.29,"Three-Quarters","R","Slider",85.78,2208.2,6.25
"4971",2016,"Ryan Tepera",49.97,"Three-Quarters","R","Intentional Ball",73.3,1772,6.08
"4972",2016,"Albert Suarez",45.58,"Three-Quarters","R","Slider",77.96,2158.51,6.25
"4973",2016,"Albert Suarez",41.29,"Three-Quarters","R","4-Seam Fastball",92.45,2277.94,6.25
"4974",2016,"Albert Suarez",45.9,"Three-Quarters","R","Sinker",92.7,2258.87,6.25
"4975",2016,"Albert Suarez",43.11,"Three-Quarters","R","Curveball",74.86,2348.29,6.25
"4976",2016,"Albert Suarez",49.7,"Three-Quarters","R","Changeup",83.89,2108.44,6.25
"4977",2016,"Jeff Manship",35.4,"Three-Quarters","R","4-Seam Fastball",91.38,2157.77,6.17
"4978",2016,"Hunter Strickland",60.75,"Three-Quarters","R","Slider",84.2,2670,6.25
"4979",2016,"Alex Colome",31.85,"Three-Quarters","R","2-Seam Fastball",95.34,2159.25,6.08
"4980",2016,"Scott Carroll",46.14,"Three-Quarters","R","Changeup",82.76,1410.43,6.33
"4981",2016,"Zach Neal",59,"Three-Quarters","R","4-Seam Fastball",90.66,2283.04,6.25
"4982",2016,"Scott Carroll",42.75,"Three-Quarters","R","Curveball",80,2337.5,6.33
"4983",2016,"Zach Neal",64.9,"Three-Quarters","R","2-Seam Fastball",90.26,2162.66,6.25
"4984",2016,"Zach Neal",62.42,"Three-Quarters","R","Changeup",82.43,1906.8,6.25
"4985",2016,"Brandon Kintzler",27.94,"Overhand","R","Slider",85.99,2089.97,5.83
"4986",2016,"Brandon Kintzler",32.68,"Three-Quarters","R","Changeup",87.96,1952.29,5.83
"4987",2016,"Zach Neal",65.37,"Three-Quarters","R","Cutter",86.18,2183.23,6.25
"4988",2016,"Brandon Kintzler",25.77,"Overhand","R","4-Seam Fastball",93.06,1895.1,5.83
"4989",2016,"Zach Neal",54.91,"Three-Quarters","R","Slider",82.17,2013.25,6.25
"4990",2016,"Zach Neal",51.14,"Three-Quarters","R","Curveball",73.85,2157.24,6.25
"4991",2016,"Brad Hand",48.06,"Three-Quarters","L","Slider",85.25,2544.84,6.25
"4992",2016,"Max Scherzer",70.05,"Side Arm","R","2-Seam Fastball",95.39,2613.09,6.25
"4993",2016,"Kyle Ryan",58.88,"Three-Quarters","L","Slider",85.1,2363.5,6.42
"4994",2016,"Carlos Villanueva",32.31,"Three-Quarters","R","Intentional Ball",77.24,1805.42,6.17
"4995",2016,"Pat Dean",51.15,"Three-Quarters","L","4-Seam Fastball",90.09,1898.84,6.08
"4996",2016,"Pat Dean",53.06,"Three-Quarters","L","Slider",85.84,1974.02,6.08
"4997",2016,"Jared Hughes",54.95,"Three-Quarters","R","Pitch Out",87.53,2111,6.58
"4998",2016,"Pat Dean",52.26,"Three-Quarters","L","Changeup",85.08,1403.5,6.08
"4999",2016,"Michael Blazek",44.1,"Three-Quarters","R","Changeup",86.7,2507,6
"5000",2016,"Brett Oberholtzer",46.3,"Three-Quarters","L","Slider",82.37,1879.41,6.08
"5001",2016,"Mat Latos",31.67,"Three-Quarters","R","Intentional Ball",64.8,1415.5,6.5
